engine_id,engine_name,source_file,source_section,category,target_customer,problem,offer,price_low,price_high,price_label,recurring_possible,speed_to_cash_days,startup_cost_nzd,human_effort,automation_potential,acquisition,execution_status,revenue,next_action,total_score,band,score_speed_to_cash,score_low_human_effort,score_recurring_revenue,score_gross_margin,score_observable_demand,score_automation_potential,score_scalability,merged_count,needs_client_data,physical_component
ME-0074,Local Market Directories,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L9699,,"Agencies, sales teams, investors, service providers.",,"Curated directories such as property managers, industrial businesses, builders or suppliers.",None,None,,False,1,0,very_low,5/5,,DISCOVERED,0,,74,VALIDATE_NEXT,22,20,4,12,6,5,5,1,False,False
ME-0086,RFP Response Library Builder,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L11439,,B2B firms repeatedly answering procurement questionnaires.,,Build a verified reusable answer library mapped to source evidence and review dates.,None,None,,False,1,0,very_low,5/5,,DISCOVERED,0,,74,VALIDATE_NEXT,22,20,4,12,6,5,5,1,False,False
ME-0126,Lead Priority Queue,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L2168,sales_ops,sales teams and owner-operators,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.","Rank active leads daily by value, urgency and likelihood using approved rules.",299,1200,"$299–$1,200/month",True,7,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,74,VALIDATE_NEXT,15,16,20,7,10,5,1,1,True,True
ME-0127,Daily Sales Brief,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L2365,sales_ops,sales teams and owner-operators,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.","Produce a morning brief of hottest leads, quotes to chase and overdue follow-ups.",299,1200,"$299–$1,200/month",True,7,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,74,VALIDATE_NEXT,15,16,20,7,10,5,1,2,True,True
ME-0128,Weekly Owner Brief,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L2562,business_intelligence,small-business owners,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.","Produce a concise weekly summary of important sales, operations and risk issues.",299,1500,"$299–$1,500/month",True,7,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,74,VALIDATE_NEXT,15,16,20,7,10,5,1,1,True,True
ME-0129,Daily Operations Brief,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L2759,business_intelligence,operations-heavy small businesses,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.","Summarize upcoming jobs, missing materials, customer questions and deadlines.",299,1500,"$299–$1,500/month",True,7,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,74,VALIDATE_NEXT,15,16,20,7,10,5,1,1,True,True
ME-0137,Idea Backlog Manager,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L4335,strategy,founders and innovation teams,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Score business ideas weekly and recommend which to test next.,299,1500,"$299–$1,500/project",True,3,None,medium,4/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,74,VALIDATE_NEXT,20,12,20,7,10,4,1,1,False,True
ME-0163,Subscription Opportunity Audit,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L9457,strategy,one-off service businesses,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Identify existing services that could become recurring subscriptions.,299,1500,"$299–$1,500/project",True,3,None,medium,4/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,74,VALIDATE_NEXT,20,12,20,7,10,4,1,1,False,True
ME-0041,Monthly Business Report Service,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L4479,,"SMEs that export basic sales, marketing, customer or ops data.",,"Turn exports into an owner-friendly monthly performance report with trends, anomalies and actions.",None,None,,True,7,0,very_low,5/5,,DISCOVERED,0,,73,VALIDATE_NEXT,13,20,20,12,0,5,3,1,True,False
ME-0089,Subscription Churn Analysis,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L11874,,SaaS/subscription businesses.,,"Analyse churn data, support notes and cancellation feedback into cohorts, causes and tests.",None,None,,True,7,0,very_low,5/5,,DISCOVERED,0,,73,VALIDATE_NEXT,13,20,20,12,0,5,3,1,True,False
ME-0212,After-Hours Enquiry Processor,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L2229,sales_recovery,service businesses receiving overnight enquiries,,Classify overnight enquiries and produce a morning action queue with response drafts.,149,799,$199–$799 setup or $149–$599/month,True,7,0,very_low,5/5,,DISCOVERED,0,,73,VALIDATE_NEXT,13,20,20,12,0,5,3,1,True,False
ME-0214,Deposit Reminder Engine,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L2555,payments_admin,project/service businesses,,Track approved deposits due and prepare polite reminder drafts.,149,599,$149–$599/month,True,7,0,very_low,5/5,,DISCOVERED,0,,73,VALIDATE_NEXT,13,20,20,12,0,5,3,1,True,False
ME-0295,Invoice Description Generator,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L15758,payments_admin,trades and service businesses,,Turn job notes into clear invoice descriptions.,149,599,$149–$599/month,True,7,0,very_low,5/5,,DISCOVERED,0,,73,VALIDATE_NEXT,13,20,20,12,0,5,3,1,True,False
ME-0380,Mobile Website Audit,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L14540,audit,local businesses with poor mobile UX,,Produce a mobile-specific issue report and fix recommendations.,149,149,**NZ$149–399**,False,1,0,medium,,,DISCOVERED,0,,73,VALIDATE_NEXT,25,14,8,12,6,3,5,1,False,False
ME-0391,Competitor Review Gap Pitch,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L16839,competitive,local businesses,,Show how the business can position against repeated competitor complaints.,149,149,**NZ$149–499**,False,1,0,medium,,,DISCOVERED,0,,73,VALIDATE_NEXT,25,14,8,12,6,3,5,1,False,False
ME-0394,Review-to-Service Improvement Report,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L17466,competitive,customer-facing businesses,,Analyse review themes and recommend operational priorities.,199,199,**NZ$199–699**,False,1,0,medium,,,DISCOVERED,0,,73,VALIDATE_NEXT,25,14,8,12,6,3,5,1,False,False
ME-0395,Top 10 Competitor Weakness Report,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L17675,competitive,local SMEs,,Produce a concise 10-point competitive weakness report.,199,199,**NZ$199–499**,False,1,0,medium,,,DISCOVERED,0,,73,VALIDATE_NEXT,25,14,8,12,6,3,5,1,False,False
ME-0396,Competitor Pricing Snapshot,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L17884,competitive,markets with public pricing,,Compare public prices/packages and identify positioning options.,149,149,**NZ$149–499**,False,1,0,medium,,,DISCOVERED,0,,73,VALIDATE_NEXT,25,14,8,12,6,3,5,1,False,False
ME-0397,Competitor Offer Matrix,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L18093,competitive,multi-service markets,,Create a service/offer matrix and white-space opportunities.,199,199,**NZ$199–599**,False,1,0,medium,,,DISCOVERED,0,,73,VALIDATE_NEXT,25,14,8,12,6,3,5,1,False,False
ME-0398,Competitor Content Audit,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L18302,competitive,content-driven local businesses,,"Map competitor topics, frequency, gaps and opportunities.",199,199,**NZ$199–599**,False,1,0,medium,,,DISCOVERED,0,,73,VALIDATE_NEXT,25,14,8,12,6,3,5,1,False,False
ME-0399,Competitor Google Presence Audit,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L18511,competitive,local businesses,,"Compare reviews, services, posts, FAQs and positioning.",199,199,**NZ$199–499**,False,1,0,medium,,,DISCOVERED,0,,73,VALIDATE_NEXT,25,14,8,12,6,3,5,1,False,False
ME-0400,Competitor Homepage Comparison,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L18720,competitive,local businesses,,Score 5 homepages side by side and recommend improvements.,149,149,**NZ$149–399**,False,1,0,medium,,,DISCOVERED,0,,73,VALIDATE_NEXT,25,14,8,12,6,3,5,1,False,False
ME-0402,Competitor Promotion Calendar,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L19138,competitive,businesses in seasonal markets,,Track public promotions and recommend campaign timing.,199,199,**NZ$199–599**,False,1,0,medium,,,DISCOVERED,0,,73,VALIDATE_NEXT,25,14,8,12,6,3,5,1,False,False
ME-0403,Market Gap Snapshot,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L1,competitive,local/niche businesses,,Create a short market-gap report with validation actions.,199,199,**NZ$199–499**,False,1,0,medium,,,DISCOVERED,0,,73,VALIDATE_NEXT,25,14,8,12,6,3,5,1,False,False
ME-0404,What Customers Actually Want Report,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L210,competitive,local businesses,,Mine public reviews/discussions for buying criteria and objections.,199,199,**NZ$199–699**,False,1,0,medium,,,DISCOVERED,0,,73,VALIDATE_NEXT,25,14,8,12,6,3,5,1,False,False
ME-0442,Lapsed VIP Customer Report,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L8152,retention,businesses with strong repeat customers,,Identify lapsed VIPs and create re-engagement actions.,199,199,**NZ$199–499**,False,1,0,medium,,,DISCOVERED,0,,73,VALIDATE_NEXT,25,14,8,12,6,3,5,1,False,False
ME-0018,MONEY ENGINE 19 — EMAIL MARKETING SERVICE,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L2205,,,,- Monthly newsletter. - Promotion campaign. - Customer reactivation. - Seasonal campaign. - Post-purchase follow-up. - Content calendar.,None,None,,True,3,0,medium,,,DISCOVERED,0,,72,VALIDATE_NEXT,18,14,20,12,0,3,5,1,False,False
ME-0035,Digital Mystery Shopper Audit,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L3609,,"Service businesses with websites, enquiry forms, booking flows, or slow lead handling.",,"A full customer-journey review from first impression to enquiry, identifying friction and lost-conversion points.",None,None,,False,1,0,low,4/5,,DISCOVERED,0,,72,VALIDATE_NEXT,25,16,4,12,6,4,5,1,False,False
ME-0071,Funding / Grant Research Service,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L9264,,"SMEs, startups, community organisations.",,"Research current programs, summarise fit, evidence needed, deadlines and next steps.",None,None,,False,1,0,low,4/5,,DISCOVERED,0,,72,VALIDATE_NEXT,25,16,4,12,6,4,5,1,False,False
ME-0091,Quote Follow-Up Engine,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L12491,sales_followup,quote-heavy trades and service businesses,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.","Track outstanding quotes and prepare timed follow-up messages based on quote age, value, objections and prior contact.",99,799,$199–$799 setup or $99–$499/month,True,7,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,72,VALIDATE_NEXT,15,16,20,5,10,5,1,2,True,True
ME-0092,No-Response Lead Rescue,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L12688,sales_followup,businesses with enquiries that stopped replying,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.","Classify cold leads and prepare alternative follow-up angles, timing and requalification prompts.",99,799,$199–$799 setup or $99–$499/month,True,7,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,72,VALIDATE_NEXT,15,16,20,5,10,5,1,1,True,True
ME-0093,Old Customer Win-Back Campaigns,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L12885,retention,businesses with past customers,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Identify lapsed customers and create segmented reactivation campaigns.,149,999,$199–$999 setup or $149–$599/month,True,7,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,72,VALIDATE_NEXT,15,16,20,5,10,5,1,1,True,True
ME-0096,Referral Prospect Finder,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L13476,partnerships,service businesses with an existing customer base,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Identify customers and complementary businesses that are strong referral opportunities.,199,999,$199–$999/project or $199–$599/month,True,3,None,medium,4/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,72,VALIDATE_NEXT,20,12,20,5,10,4,1,1,False,True
